sales_date,product,sales_quantity,price_per_item,total
2014-06-26,Sate Usus,2,1000,2000
2014-06-26,Sate Usus,2,1000,2000
2014-06-26,Sate Usus,1,1000,1000
2014-06-26,Sate Usus,2,1000,2000
2014-06-27,Sate Usus,1,1000,1000
2014-06-27,Sate Usus,3,1000,3000
2014-06-27,Sate Usus,5,1000,5000
2014-06-27,Sate Usus,1,1000,1000
2014-06-27,Sate Usus,1,1000,1000
2014-06-27,Sate Usus,2,1000,2000
2014-06-28,Sate Usus,3,1000,3000
2014-06-28,Sate Usus,1,1000,1000
2014-06-28,Sate Usus,3,1000,3000
2014-06-28,Sate Usus,2,1000,2000
2014-06-28,Sate Usus,1,1000,1000
2014-06-28,Sate Usus,1,1000,1000
2014-06-28,Sate Usus,2,1000,2000
2014-06-28,Sate Usus,1,1000,1000
2014-06-29,Sate Usus,1,1000,1000
2014-06-30,Sate Usus,1,1000,1000
2014-06-30,Sate Usus,2,1000,2000
2014-06-30,Sate Usus,1,1000,1000
2014-06-30,Sate Usus,1,1000,1000
2014-06-30,Sate Usus,1,1000,1000
2014-07-01,Sate Usus,1,1000,1000
2014-07-01,Sate Usus,1,1000,1000
2014-07-01,Sate Usus,4,1000,4000
2014-07-01,Sate Usus,3,1000,3000
2014-07-01,Sate Usus,1,1000,1000
2014-07-02,Sate Usus,1,1000,1000
2014-07-02,Sate Usus,1,1000,1000
2014-07-02,Sate Usus,1,1000,1000
2014-07-02,Sate Usus,1,1000,1000
2014-07-02,Sate Usus,3,1000,3000
2014-07-03,Sate Usus,1,1000,1000
2014-07-03,Sate Usus,1,1000,1000
2014-07-03,Sate Usus,1,1000,1000
2014-07-03,Sate Usus,1,1000,1000
2014-07-03,Sate Usus,3,1000,3000
2014-07-04,Sate Usus,1,1000,1000
2014-07-04,Sate Usus,3,1000,3000
2014-07-04,Sate Usus,1,1000,1000
2014-07-04,Sate Usus,1,1000,1000
2014-07-04,Sate Usus,2,1000,2000
2014-07-04,Sate Usus,3,1000,3000
2014-07-04,Sate Usus,2,1000,2000
2014-07-04,Sate Usus,1,1000,1000
2014-07-05,Sate Usus,1,1000,1000
2014-07-05,Sate Usus,1,1000,1000
2014-07-05,Sate Usus,2,1000,2000
2014-07-05,Sate Usus,1,1000,1000
2014-07-05,Sate Usus,4,1000,4000
2014-07-05,Sate Usus,2,1000,2000
2014-07-06,Sate Usus,1,1000,1000
2014-07-06,Sate Usus,5,1000,5000
2014-07-06,Sate Usus,2,1000,2000
2014-07-06,Sate Usus,1,1000,1000
2014-07-07,Sate Usus,3,1000,3000
2014-07-07,Sate Usus,1,1000,1000
2014-07-07,Sate Usus,2,1000,2000
2014-07-07,Sate Usus,3,1000,3000
2014-07-07,Sate Usus,2,1000,2000
2014-07-08,Sate Usus,1,1000,1000
2014-07-08,Sate Usus,1,1000,1000
2014-07-08,Sate Usus,1,1000,1000
2014-07-09,Sate Usus,3,1000,3000
2014-07-09,Sate Usus,1,1000,1000
2014-07-09,Sate Usus,1,1000,1000
2014-07-09,Sate Usus,1,1000,1000
2014-07-10,Sate Usus,2,1000,2000
2014-07-10,Sate Usus,6,1000,6000
2014-07-10,Sate Usus,11,1000,11000
2014-07-10,Sate Usus,1,1000,1000
2014-07-10,Sate Usus,1,1000,1000
2014-07-10,Sate Usus,1,1000,1000
2014-07-10,Sate Usus,1,1000,1000
2014-07-10,Sate Usus,2,1000,2000
2014-07-10,Sate Usus,5,1000,5000
2014-07-10,Sate Usus,2,1000,2000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,5,1000,5000
2014-07-11,Sate Usus,2,1000,2000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,1,1000,1000
2014-07-11,Sate Usus,2,1000,2000
2014-07-11,Sate Usus,2,1000,2000
2014-07-12,Sate Usus,3,1000,3000
2014-07-12,Sate Usus,5,1000,5000
2014-07-12,Sate Usus,1,1000,1000
2014-07-12,Sate Usus,1,1000,1000
2014-07-12,Sate Usus,1,1000,1000
2014-07-12,Sate Usus,1,1000,1000
2014-07-13,Sate Usus,2,1000,2000
2014-07-14,Sate Usus,2,1000,2000
2014-07-14,Sate Usus,9,1000,9000
2014-07-14,Sate Usus,1,1000,1000
2014-07-14,Sate Usus,2,1000,2000
2014-07-14,Sate Usus,1,1000,1000
2014-07-14,Sate Usus,1,1000,1000
2014-07-14,Sate Usus,3,1000,3000
2014-07-15,Sate Usus,1,1000,1000
2014-07-15,Sate Usus,6,1000,6000
2014-07-15,Sate Usus,2,1000,2000
2014-07-15,Sate Usus,1,1000,1000
2014-07-15,Sate Usus,2,1000,2000
2014-07-15,Sate Usus,2,1000,2000
2014-07-15,Sate Usus,1,1000,1000
2014-07-15,Sate Usus,1,1000,1000
2014-07-15,Sate Usus,2,1000,2000
2014-07-16,Sate Usus,2,1000,2000
2014-07-16,Sate Usus,1,1000,1000
2014-07-16,Sate Usus,1,1000,1000
2014-07-16,Sate Usus,1,1000,1000
2014-07-16,Sate Usus,2,1000,2000
2014-07-16,Sate Usus,2,1000,2000
2014-07-16,Sate Usus,1,1000,1000
2014-07-16,Sate Usus,1,1000,1000
2014-07-16,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,2,1000,2000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,3,1000,3000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,1,1000,1000
2014-07-17,Sate Usus,3,1000,3000
2014-07-18,Sate Usus,1,1000,1000
2014-07-18,Sate Usus,1,1000,1000
2014-07-18,Sate Usus,1,1000,1000
2014-07-18,Sate Usus,1,1000,1000
2014-07-18,Sate Usus,1,1000,1000
2014-07-18,Sate Usus,1,1000,1000
2014-07-19,Sate Usus,2,1000,2000
2014-07-19,Sate Usus,1,1000,1000
2014-07-19,Sate Usus,3,1000,3000
2014-07-19,Sate Usus,1,1000,1000
2014-07-19,Sate Usus,1,1000,1000
2014-07-19,Sate Usus,1,1000,1000
2014-07-19,Sate Usus,1,1000,1000
2014-07-20,Sate Usus,2,1000,2000
2014-07-20,Sate Usus,1,1000,1000
2014-07-20,Sate Usus,1,1000,1000
2014-07-20,Sate Usus,1,1000,1000
2014-07-21,Sate Usus,1,1000,1000
2014-07-21,Sate Usus,2,1000,2000
2014-07-21,Sate Usus,1,1000,1000
2014-07-21,Sate Usus,2,1000,2000
2014-07-21,Sate Usus,1,1000,1000
2014-07-21,Sate Usus,1,1000,1000
2014-07-21,Sate Usus,3,1000,3000
2014-07-21,Sate Usus,2,1000,2000
2014-07-22,Sate Usus,1,1000,1000
2014-07-22,Sate Usus,1,1000,1000
2014-07-22,Sate Usus,1,1000,1000
2014-07-22,Sate Usus,1,1000,1000
2014-07-22,Sate Usus,2,1000,2000
2014-07-22,Sate Usus,1,1000,1000
2014-07-23,Sate Usus,1,1000,1000
2014-07-23,Sate Usus,2,1000,2000
2014-07-23,Sate Usus,4,1000,4000
2014-07-23,Sate Usus,3,1000,3000
2014-07-23,Sate Usus,4,1000,4000
2014-07-23,Sate Usus,1,1000,1000
2014-07-23,Sate Usus,3,1000,3000
2014-07-23,Sate Usus,1,1000,1000
2014-07-24,Sate Usus,1,1000,1000
2014-07-24,Sate Usus,1,1000,1000
2014-07-24,Sate Usus,1,1000,1000
2014-07-24,Sate Usus,1,1000,1000
2014-07-24,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,2,1000,2000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,3,1000,3000
2014-07-25,Sate Usus,1,1000,1000
2014-07-25,Sate Usus,4,1000,4000
2014-07-26,Sate Usus,3,1000,3000
2014-07-26,Sate Usus,2,1000,2000
2014-07-26,Sate Usus,5,1000,5000
2014-07-26,Sate Usus,1,1000,1000
2014-07-26,Sate Usus,1,1000,1000
2014-07-26,Sate Usus,1,1000,1000
2014-07-27,Sate Usus,3,1000,3000
2014-07-27,Sate Usus,1,1000,1000
2014-07-27,Sate Usus,1,1000,1000
2014-07-28,Sate Usus,2,1000,2000
2014-07-28,Sate Usus,1,1000,1000
2014-07-28,Sate Usus,2,1000,2000
2014-07-28,Sate Usus,2,1000,2000
2014-07-28,Sate Usus,1,1000,1000
2014-07-28,Sate Usus,1,1000,1000
2014-07-29,Sate Usus,2,1000,2000
2014-07-29,Sate Usus,1,1000,1000
2014-07-29,Sate Usus,5,1000,5000
2014-07-29,Sate Usus,1,1000,1000
2014-07-29,Sate Usus,1,1000,1000
2014-07-29,Sate Usus,1,1000,1000
2014-07-29,Sate Usus,3,1000,3000
2014-07-29,Sate Usus,1,1000,1000
2014-07-30,Sate Usus,3,1000,3000
2014-07-30,Sate Usus,1,1000,1000
2014-07-30,Sate Usus,2,1000,2000
2014-07-30,Sate Usus,1,1000,1000
2014-07-30,Sate Usus,1,1000,1000
2014-07-30,Sate Usus,5,1000,5000
2014-07-30,Sate Usus,1,1000,1000
2014-07-31,Sate Usus,2,1000,2000
2014-07-31,Sate Usus,1,1000,1000
2014-07-31,Sate Usus,1,1000,1000
2014-07-31,Sate Usus,1,1000,1000
2014-07-31,Sate Usus,2,1000,2000
2014-07-31,Sate Usus,1,1000,1000
2014-08-01,Sate Usus,3,1000,3000
2014-08-01,Sate Usus,1,1000,1000
2014-08-01,Sate Usus,1,1000,1000
2014-08-01,Sate Usus,3,1000,3000
2014-08-01,Sate Usus,1,1000,1000
2014-08-01,Sate Usus,3,1000,3000
2014-08-01,Sate Usus,2,1000,2000
2014-08-01,Sate Usus,2,1000,2000
2014-08-01,Sate Usus,1,1000,1000
2014-08-02,Sate Usus,3,1000,3000
2014-08-02,Sate Usus,1,1000,1000
2014-08-02,Sate Usus,1,1000,1000
2014-08-02,Sate Usus,1,1000,1000
2014-08-02,Sate Usus,2,1000,2000
2014-08-02,Sate Usus,1,1000,1000
2014-08-02,Sate Usus,2,1000,2000
2014-08-02,Sate Usus,1,1000,1000
2014-08-03,Sate Usus,2,1000,2000
2014-08-03,Sate Usus,1,1000,1000
2014-08-03,Sate Usus,1,1000,1000
2014-08-03,Sate Usus,1,1000,1000
2014-08-04,Sate Usus,1,1000,1000
2014-08-04,Sate Usus,1,1000,1000
2014-08-04,Sate Usus,2,1000,2000
2014-08-04,Sate Usus,1,1000,1000
2014-08-04,Sate Usus,2,1000,2000
2014-08-04,Sate Usus,1,1000,1000
2014-08-04,Sate Usus,2,1000,2000
2014-08-04,Sate Usus,3,1000,3000
2014-08-04,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,3,1000,3000
2014-08-05,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,1,1000,1000
2014-08-05,Sate Usus,1,1000,1000
2014-08-06,Sate Usus,1,1000,1000
2014-08-06,Sate Usus,1,1000,1000
2014-08-06,Sate Usus,3,1000,3000
2014-08-06,Sate Usus,1,1000,1000
2014-08-06,Sate Usus,1,1000,1000
2014-08-07,Sate Usus,1,1000,1000
2014-08-07,Sate Usus,3,1000,3000
2014-08-07,Sate Usus,4,1000,4000
2014-08-07,Sate Usus,1,1000,1000
2014-08-07,Sate Usus,1,1000,1000
2014-08-07,Sate Usus,2,1000,2000
2014-08-07,Sate Usus,1,1000,1000
2014-08-08,Sate Usus,2,1000,2000
2014-08-08,Sate Usus,1,1000,1000
2014-08-08,Sate Usus,2,1000,2000
2014-08-08,Sate Usus,1,1000,1000
2014-08-08,Sate Usus,1,1000,1000
2014-08-08,Sate Usus,1,1000,1000
2014-08-08,Sate Usus,4,1000,4000
2014-08-09,Sate Usus,1,1000,1000
2014-08-09,Sate Usus,4,1000,4000
2014-08-09,Sate Usus,1,1000,1000
2014-08-09,Sate Usus,4,1000,4000
2014-08-09,Sate Usus,4,1000,4000
2014-08-09,Sate Usus,2,1000,2000
2014-08-09,Sate Usus,4,1000,4000
2014-08-09,Sate Usus,3,1000,3000
2014-08-09,Sate Usus,1,1000,1000
2014-08-10,Sate Usus,1,1000,1000
2014-08-10,Sate Usus,2,1000,2000
2014-08-10,Sate Usus,1,1000,1000
2014-08-11,Sate Usus,3,1000,3000
2014-08-11,Sate Usus,2,1000,2000
2014-08-11,Sate Usus,4,1000,4000
2014-08-11,Sate Usus,1,1000,1000
2014-08-11,Sate Usus,5,1000,5000
2014-08-11,Sate Usus,3,1000,3000
2014-08-12,Sate Usus,2,1000,2000
2014-08-12,Sate Usus,1,1000,1000
2014-08-12,Sate Usus,1,1000,1000
2014-08-12,Sate Usus,4,1000,4000
2014-08-13,Sate Usus,1,1000,1000
2014-08-13,Sate Usus,2,1000,2000
2014-08-13,Sate Usus,1,1000,1000
2014-08-13,Sate Usus,2,1000,2000
2014-08-13,Sate Usus,2,1000,2000
2014-08-13,Sate Usus,2,1000,2000
2014-08-13,Sate Usus,1,1000,1000
2014-08-14,Sate Usus,2,1000,2000
2014-08-14,Sate Usus,2,1000,2000
2014-08-14,Sate Usus,4,1000,4000
2014-08-14,Sate Usus,1,1000,1000
2014-08-14,Sate Usus,3,1000,3000
2014-08-14,Sate Usus,1,1000,1000
2014-08-15,Sate Usus,1,1000,1000
2014-08-15,Sate Usus,1,1000,1000
2014-08-15,Sate Usus,6,1000,6000
2014-08-15,Sate Usus,1,1000,1000
2014-08-15,Sate Usus,2,1000,2000
2014-08-15,Sate Usus,2,1000,2000
2014-08-15,Sate Usus,2,1000,2000
2014-08-16,Sate Usus,1,1000,1000
2014-08-16,Sate Usus,2,1000,2000
2014-08-16,Sate Usus,6,1000,6000
2014-08-16,Sate Usus,1,1000,1000
2014-08-16,Sate Usus,3,1000,3000
2014-08-16,Sate Usus,2,1000,2000
2014-08-16,Sate Usus,1,1000,1000
2014-08-16,Sate Usus,1,1000,1000
2014-08-16,Sate Usus,1,1000,1000
2014-08-16,Sate Usus,2,1000,2000
2014-08-16,Sate Usus,7,1000,7000
2014-08-17,Sate Usus,5,1000,5000
2014-08-17,Sate Usus,1,1000,1000
2014-08-17,Sate Usus,1,1000,1000
2014-08-18,Sate Usus,1,1000,1000
2014-08-18,Sate Usus,2,1000,2000
2014-08-18,Sate Usus,3,1000,3000
2014-08-18,Sate Usus,3,1000,3000
2014-08-18,Sate Usus,1,1000,1000
2014-08-18,Sate Usus,1,1000,1000
2014-08-18,Sate Usus,4,1000,4000
2014-08-18,Sate Usus,5,1000,5000
2014-08-18,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,5,1000,5000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-19,Sate Usus,1,1000,1000
2014-08-20,Sate Usus,3,1000,3000
2014-08-20,Sate Usus,2,1000,2000
2014-08-20,Sate Usus,1,1000,1000
2014-08-20,Sate Usus,2,1000,2000
2014-08-20,Sate Usus,1,1000,1000
2014-08-20,Sate Usus,1,1000,1000
2014-08-21,Sate Usus,6,1000,6000
2014-08-21,Sate Usus,3,1000,3000
2014-08-21,Sate Usus,1,1000,1000
2014-08-21,Sate Usus,1,1000,1000
2014-08-21,Sate Usus,5,1000,5000
2014-08-22,Sate Usus,1,1000,1000
2014-08-22,Sate Usus,1,1000,1000
2014-08-22,Sate Usus,5,1000,5000
2014-08-22,Sate Usus,1,1000,1000
2014-08-22,Sate Usus,1,1000,1000
2014-08-22,Sate Usus,2,1000,2000
2014-08-22,Sate Usus,3,1000,3000
2014-08-22,Sate Usus,1,1000,1000
2014-08-23,Sate Usus,1,1000,1000
2014-08-23,Sate Usus,2,1000,2000
2014-08-23,Sate Usus,2,1000,2000
2014-08-24,Sate Usus,7,1000,7000
2014-08-24,Sate Usus,1,1000,1000
2014-08-24,Sate Usus,2,1000,2000
2014-08-24,Sate Usus,1,1000,1000
2014-08-24,Sate Usus,1,1000,1000
2014-08-25,Sate Usus,1,1000,1000
2014-08-25,Sate Usus,1,1000,1000
2014-08-25,Sate Usus,5,1000,5000
2014-08-25,Sate Usus,1,1000,1000
2014-08-25,Sate Usus,2,1000,2000
2014-08-25,Sate Usus,3,1000,3000
2014-08-25,Sate Usus,3,1000,3000
2014-08-25,Sate Usus,3,1000,3000
2014-08-25,Sate Usus,1,1000,1000
2014-08-25,Sate Usus,1,1000,1000
2014-08-26,Sate Usus,1,1000,1000
2014-08-26,Sate Usus,1,1000,1000
2014-08-26,Sate Usus,1,1000,1000
2014-08-26,Sate Usus,3,1000,3000
2014-08-26,Sate Usus,4,1000,4000
2014-08-26,Sate Usus,2,1000,2000
2014-08-26,Sate Usus,1,1000,1000
2014-08-26,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,2,1000,2000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,4,1000,4000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-27,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,5,1000,5000
2014-08-28,Sate Usus,2,1000,2000
2014-08-28,Sate Usus,4,1000,4000
2014-08-28,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,2,1000,2000
2014-08-28,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,1,1000,1000
2014-08-28,Sate Usus,1,1000,1000
2014-08-29,Sate Usus,1,1000,1000
2014-08-29,Sate Usus,2,1000,2000
2014-08-29,Sate Usus,5,1000,5000
2014-08-29,Sate Usus,1,1000,1000
2014-08-29,Sate Usus,4,1000,4000
2014-08-29,Sate Usus,2,1000,2000
2014-08-29,Sate Usus,1,1000,1000
2014-08-29,Sate Usus,1,1000,1000
2014-08-29,Sate Usus,1,1000,1000
2014-08-30,Sate Usus,1,1000,1000
2014-08-30,Sate Usus,3,1000,3000
2014-08-30,Sate Usus,4,1000,4000
2014-08-30,Sate Usus,1,1000,1000
2014-08-30,Sate Usus,1,1000,1000
2014-08-30,Sate Usus,3,1000,3000
2014-08-31,Sate Usus,2,1000,2000
2014-08-31,Sate Usus,7,1000,7000
2014-08-31,Sate Usus,3,1000,3000
2014-08-31,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,4,1000,4000
2014-09-01,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,2,1000,2000
2014-09-01,Sate Usus,1,1000,1000
2014-09-01,Sate Usus,4,1000,4000
2014-09-02,Sate Usus,1,1000,1000
2014-09-02,Sate Usus,1,1000,1000
2014-09-02,Sate Usus,1,1000,1000
2014-09-02,Sate Usus,1,1000,1000
2014-09-02,Sate Usus,2,1000,2000
2014-09-02,Sate Usus,1,1000,1000
2014-09-03,Sate Usus,1,1000,1000
2014-09-03,Sate Usus,4,1000,4000
2014-09-03,Sate Usus,1,1000,1000
2014-09-03,Sate Usus,4,1000,4000
2014-09-03,Sate Usus,1,1000,1000
2014-09-03,Sate Usus,1,1000,1000
2014-09-04,Sate Usus,2,1000,2000
2014-09-04,Sate Usus,4,1000,4000
2014-09-04,Sate Usus,2,1000,2000
2014-09-04,Sate Usus,2,1000,2000
2014-09-04,Sate Usus,2,1000,2000
2014-09-04,Sate Usus,3,1000,3000
2014-09-04,Sate Usus,3,1000,3000
2014-09-04,Sate Usus,2,1000,2000
2014-09-04,Sate Usus,1,1000,1000
2014-09-05,Sate Usus,1,1000,1000
2014-09-05,Sate Usus,1,1000,1000
2014-09-05,Sate Usus,4,1000,4000
2014-09-05,Sate Usus,1,1000,1000
2014-09-05,Sate Usus,1,1000,1000
2014-09-05,Sate Usus,2,1000,2000
2014-09-05,Sate Usus,2,1000,2000
2014-09-05,Sate Usus,2,1000,2000
2014-09-05,Sate Usus,1,1000,1000
2014-09-06,Sate Usus,5,1000,5000
2014-09-06,Sate Usus,6,1000,6000
2014-09-06,Sate Usus,2,1000,2000
2014-09-06,Sate Usus,7,1000,7000
2014-09-06,Sate Usus,1,1000,1000
2014-09-06,Sate Usus,7,1000,7000
2014-09-06,Sate Usus,1,1000,1000
2014-09-06,Sate Usus,1,1000,1000
2014-09-07,Sate Usus,1,1000,1000
2014-09-07,Sate Usus,1,1000,1000
2014-09-07,Sate Usus,2,1000,2000
2014-09-07,Sate Usus,2,1000,2000
2014-09-07,Sate Usus,2,1000,2000
2014-09-07,Sate Usus,1,1000,1000
2014-09-08,Sate Usus,2,1000,2000
2014-09-08,Sate Usus,4,1000,4000
2014-09-08,Sate Usus,5,1000,5000
2014-09-08,Sate Usus,1,1000,1000
2014-09-08,Sate Usus,1,1000,1000
2014-09-08,Sate Usus,1,1000,1000
2014-09-08,Sate Usus,1,1000,1000
2014-09-09,Sate Usus,2,1000,2000
2014-09-09,Sate Usus,2,1000,2000
2014-09-09,Sate Usus,3,1000,3000
2014-09-09,Sate Usus,3,1000,3000
2014-09-09,Sate Usus,2,1000,2000
2014-09-09,Sate Usus,4,1000,4000
2014-09-09,Sate Usus,1,1000,1000
2014-09-10,Sate Usus,4,1000,4000
2014-09-10,Sate Usus,1,1000,1000
2014-09-10,Sate Usus,1,1000,1000
2014-09-10,Sate Usus,2,1000,2000
2014-09-10,Sate Usus,1,1000,1000
2014-09-10,Sate Usus,1,1000,1000
2014-09-10,Sate Usus,2,1000,2000
2014-09-11,Sate Usus,4,1000,4000
2014-09-11,Sate Usus,2,1000,2000
2014-09-11,Sate Usus,3,1000,3000
2014-09-11,Sate Usus,3,1000,3000
2014-09-11,Sate Usus,2,1000,2000
2014-09-11,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,2,1000,2000
2014-09-12,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,2,1000,2000
2014-09-12,Sate Usus,2,1000,2000
2014-09-12,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,2,1000,2000
2014-09-12,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,2,1000,2000
2014-09-12,Sate Usus,3,1000,3000
2014-09-12,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,1,1000,1000
2014-09-12,Sate Usus,1,1000,1000
2014-09-13,Sate Usus,2,1000,2000
2014-09-13,Sate Usus,2,1000,2000
2014-09-13,Sate Usus,1,1000,1000
2014-09-13,Sate Usus,6,1000,6000
2014-09-13,Sate Usus,3,1000,3000
2014-09-13,Sate Usus,1,1000,1000
2014-09-13,Sate Usus,4,1000,4000
2014-09-13,Sate Usus,1,1000,1000
2014-09-14,Sate Usus,2,1000,2000
2014-09-14,Sate Usus,1,1000,1000
2014-09-14,Sate Usus,2,1000,2000
2014-09-14,Sate Usus,1,1000,1000
2014-09-15,Sate Usus,4,1000,4000
2014-09-15,Sate Usus,2,1000,2000
2014-09-15,Sate Usus,1,1000,1000
2014-09-15,Sate Usus,1,1000,1000
2014-09-15,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,2,1000,2000
2014-09-16,Sate Usus,2,1000,2000
2014-09-16,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,2,1000,2000
2014-09-16,Sate Usus,1,1000,1000
2014-09-16,Sate Usus,2,1000,2000
2014-09-17,Sate Usus,2,1000,2000
2014-09-17,Sate Usus,1,1000,1000
2014-09-17,Sate Usus,1,1000,1000
2014-09-17,Sate Usus,1,1000,1000
2014-09-17,Sate Usus,4,1000,4000
2014-09-17,Sate Usus,2,1000,2000
2014-09-18,Sate Usus,1,1000,1000
2014-09-18,Sate Usus,1,1000,1000
2014-09-18,Sate Usus,1,1000,1000
2014-09-18,Sate Usus,2,1000,2000
2014-09-18,Sate Usus,1,1000,1000
2014-09-18,Sate Usus,1,1000,1000
2014-09-19,Sate Usus,2,1000,2000
2014-09-19,Sate Usus,3,1000,3000
2014-09-19,Sate Usus,3,1000,3000
2014-09-20,Sate Usus,2,1000,2000
2014-09-20,Sate Usus,2,1000,2000
2014-09-20,Sate Usus,3,1000,3000
2014-09-20,Sate Usus,2,1000,2000
2014-09-20,Sate Usus,1,1000,1000
2014-09-20,Sate Usus,1,1000,1000
2014-09-20,Sate Usus,1,1000,1000
2014-09-20,Sate Usus,1,1000,1000
2014-09-20,Sate Usus,1,1000,1000
2014-09-21,Sate Usus,1,1000,1000
2014-09-21,Sate Usus,1,1000,1000
2014-09-21,Sate Usus,4,1000,4000
2014-09-21,Sate Usus,1,1000,1000
2014-09-22,Sate Usus,1,1000,1000
2014-09-22,Sate Usus,2,1000,2000
2014-09-22,Sate Usus,2,1000,2000
2014-09-22,Sate Usus,2,1000,2000
2014-09-22,Sate Usus,1,1000,1000
2014-09-22,Sate Usus,1,1000,1000
2014-09-22,Sate Usus,1,1000,1000
2014-09-23,Sate Usus,2,1000,2000
2014-09-23,Sate Usus,1,1000,1000
2014-09-23,Sate Usus,1,1000,1000
2014-09-23,Sate Usus,2,1000,2000
2014-09-23,Sate Usus,1,1000,1000
2014-09-23,Sate Usus,2,1000,2000
2014-09-23,Sate Usus,1,1000,1000
2014-09-24,Sate Usus,2,1000,2000
2014-09-24,Sate Usus,3,1000,3000
2014-09-24,Sate Usus,2,1000,2000
2014-09-24,Sate Usus,3,1000,3000
2014-09-24,Sate Usus,1,1000,1000
2014-09-24,Sate Usus,1,1000,1000
2014-09-24,Sate Usus,2,1000,2000
2014-09-25,Sate Usus,1,1000,1000
2014-09-25,Sate Usus,1,1000,1000
2014-09-25,Sate Usus,3,1000,3000
2014-09-25,Sate Usus,4,1000,4000
2014-09-25,Sate Usus,1,1000,1000
2014-09-25,Sate Usus,3,1000,3000
2014-09-25,Sate Usus,2,1000,2000
2014-09-26,Sate Usus,2,1000,2000
2014-09-26,Sate Usus,6,1000,6000
2014-09-26,Sate Usus,5,1000,5000
2014-09-26,Sate Usus,2,1000,2000
2014-09-26,Sate Usus,3,1000,3000
2014-09-26,Sate Usus,2,1000,2000
2014-09-26,Sate Usus,1,1000,1000
2014-09-26,Sate Usus,1,1000,1000
2014-09-27,Sate Usus,1,1000,1000
2014-09-27,Sate Usus,5,1000,5000
2014-09-27,Sate Usus,4,1000,4000
2014-09-27,Sate Usus,5,1000,5000
2014-09-27,Sate Usus,2,1000,2000
2014-09-27,Sate Usus,1,1000,1000
2014-09-28,Sate Usus,1,1000,1000
2014-09-28,Sate Usus,3,1000,3000
2014-09-28,Sate Usus,2,1000,2000
2014-09-29,Sate Usus,4,1000,4000
2014-09-29,Sate Usus,2,1000,2000
2014-09-29,Sate Usus,1,1000,1000
2014-09-29,Sate Usus,1,1000,1000
2014-09-29,Sate Usus,1,1000,1000
2014-09-29,Sate Usus,2,1000,2000
2014-09-29,Sate Usus,1,1000,1000
2014-09-30,Sate Usus,3,1000,3000
2014-09-30,Sate Usus,3,1000,3000
2014-09-30,Sate Usus,1,1000,1000
2014-09-30,Sate Usus,1,1000,1000
2014-09-30,Sate Usus,2,1000,2000
